"date","RPI","W875RX1","DPCERA3M086SBEA","CMRMTSPLx","RETAILx","INDPRO","IPFPNSS","IPFINAL","IPCONGD","IPDCONGD","IPNCONGD","IPBUSEQ","IPMAT","IPDMAT","IPNMAT","IPMANSICS","IPB51222S","IPFUELS","CUMFNS","HWI","HWIURATIO","CLF16OV","CE16OV","UNRATE","UEMPMEAN","UEMPLT5","UEMP5TO14","UEMP15OV","UEMP15T26","UEMP27OV","CLAIMSx","PAYEMS","USGOOD","CES1021000001","USCONS","MANEMP","DMANEMP","NDMANEMP","SRVPRD","USTPU","USWTRADE","USTRADE","USFIRE","USGOVT","CES0600000007","AWOTMAN","AWHMAN","HOUST","HOUSTNE","HOUSTMW","HOUSTS","HOUSTW","PERMIT","PERMITNE","PERMITMW","PERMITS","PERMITW","ACOGNO","AMDMNOx","ANDENOx","AMDMUOx","BUSINVx","ISRATIOx","M1SL","M2SL","M2REAL","BOGMBASE","TOTRESNS","NONBORRES","BUSLOANS","REALLN","NONREVSL","CONSPI","S&P 500","S&P: indust","S&P div yield","S&P PE ratio","FEDFUNDS","CP3Mx","TB3MS","TB6MS","GS1","GS5","GS10","AAA","BAA","COMPAPFFx","TB3SMFFM","TB6SMFFM","T1YFFM","T5YFFM","T10YFFM","AAAFFM","BAAFFM","TWEXAFEGSMTHx","EXSZUSx","EXJPUSx","EXUSUKx","EXCAUSx","WPSFD49207","WPSFD49502","WPSID61","WPSID62","OILPRICEx","PPICMM","CPIAUCSL","CPIAPPSL","CPITRNSL","CPIMEDSL","CUSR0000SAC","CUSR0000SAD","CUSR0000SAS","CPIULFSL","CUSR0000SA0L2","CUSR0000SA0L5","PCEPI","DDURRG3M086SBEA","DNDGRG3M086SBEA","DSERRG3M086SBEA","CES0600000008","CES2000000008","CES3000000008","UMCSENTx","DTCOLNVHFNM","DTCTHFNM","INVEST","VIXCLSx"
2000-01-01,0.00889241327392298,0.00962654608005487,-0.00243364535550494,0.00793230671408018,-0.00676327667684617,-0.000592450366879937,-0.00281109743445196,-0.00448834668921805,-0.0131082176466837,0.0178409836503333,-0.0257430061521005,0.0151593728156918,0.00232520375452427,0.0128116176760829,-0.00985622951115683,0.000281317693924699,-0.00650462832964749,-0.0301568278116067,-0.309600000000003,281,0.0405276250000001,0.0147996639871621,0.0150215675309582,0,0.199999999999999,-0.0389785017621067,0.0803286261887077,0.0036297680505788,-0.0546261258319127,0.0585463391147973,0.0349303460434562,0.00178014158256445,0.00186953925617495,-0.00195388885920345,0.00638884871290557,0.000231454693777167,0.00129175142523685,-0.0015518314721934,0.00175944571114606,0.00119022493941934,0.000745042959096054,0.00123232664998341,-0.000772002097013669,0.00150811246992433,40.9,0,41.5,7.40000951716269,5.09375020080676,5.75574221358691,6.65801104587075,5.93489419561959,7.45414107814668,5.25749537202778,5.93224518744801,6.5875500148248,6.06842558824411,0.0243008700671812,0.025226127947553,-0.00824592378479494,0.00970619644925819,0.00242657707081229,-0.01,-0.0103897117898493,0.000114869277192398,0.00312511610131772,-0.0671624919629892,0.0412945981784483,0.0482119804153703,0.00182108506282574,-0.0106005731820664,-0.00210031302960623,-0.00089335900000001,-0.00216517793142135,0.00252448350001355,0.00904726200000017,-0.0238647697253542,0.15,-0.12,0.12,0.0599999999999996,0.28,0.39,0.38,0.23,0.140000000000001,0.36,-0.13,0.05,0.67,1.13,1.21,2.33,2.88,-0.00164394560372383,0.00390625496706509,0.0260905321285643,0.0167203305186912,-0.0161603078633797,-0.00222140039515395,-0.00371388545104523,0.00157342137889671,0.0722479429102023,-0.00218096110222499,0.0174298658568963,0.00058522662360172,-0.00686761878617492,-0.0067608472474161,-0.00118841155012728,-0.00273971623656877,0.000792689024684989,0.00260510152488269,0.000579696428108178,-0.00123721473875982,0.000601776427967771,0.000409353078256736,0.00303550711949274,-0.00430889888177788,0.00152842081098736,0.000655258923392577,-0.00118506053912304,0.00140378428031385,6.59999999999999,-0.0022750063791861,-0.00127577737823614,-0.00986823609899279,24.843
2000-02-01,0.00412935932092573,0.00453772758213766,0.00936368002017485,-0.018159416336438,0.0147244468651877,0.00366580706577047,0.00508956013758155,0.00623976887927746,0.0074645470345871,-0.0033944789106819,0.0120173436034898,0.0076532169583805,0.00179826184664744,0.00335635653380351,-0.000658036280578145,0.0026280567829069,0.0465214993067136,0.0160789187575316,-0.117699999999999,98,-0.00743226200000002,0.00132760632446249,0.0002855500702168,0.0999999999999996,-0.5,0.0244910200082957,0.0891056185927441,-0.059719234701622,0.0180456024691749,-0.136507880584508,0.0183806600475744,0.000907949964902954,-0.000771777360242254,0.0031243923092692,-0.00326361363701899,5.78553039005669e-05,0.000460935707630838,-0.000621407507956917,0.0012964321752662,0.000958828002197265,0.000355393093883549,0.000908444647357953,0.00025740025882115,0.00136021395759478,41.1,0.0999999999999996,41.5,7.4599147662411,5.14166355650266,5.95064255258773,6.61740297797448,6.07304453410041,7.43366654016617,5.17048399503815,5.90263333340137,6.59987049921284,6.0282785202307,-0.01276089346349,-0.0906424058887261,-0.107530985253867,-0.00187799004461553,0.00560868978019968,0.02,-0.0120148570390644,-0.00323693647792034,-0.00130699989561212,-0.0230598260161905,-0.106900708674213,-0.106234177389731,0.0103160517609124,-0.00686218047273091,0.00527586609874042,0.000171314000000006,-0.0260952962399026,-0.0217183007824167,0.037456725,-0.0516371275964191,0.28,0.0900000000000007,0.23,0.22,0.0999999999999996,0.0999999999999996,-0.140000000000001,-0.100000000000001,-0.0400000000000009,0.17,-0.18,-0.01,0.49,0.95,0.79,1.95,2.56,0.0230623890782082,0.0275977950282522,0.0381303339187644,-0.0249364852900316,0.0017932275996464,0.0103017835278258,0.0140166462705835,0.00390674543930736,0.0158440237086834,0.0354984658865627,-0.021534517293011,0.00116844093393986,0.00228218954095194,0.00400397295386146,0.000772530986134612,0.00475197032562313,-2.54775934038776e-06,-0.00157458971042335,0.000573537917825107,0.00305751880155825,0.000596282696984751,0.00040600126117063,-0.00237489641857458,0.00504730054503089,-0.000581521223473658,-0.000679769082297721,0.00231975007473606,-0.00425884654192688,-0.700000000000003,0.00618404928558114,-0.00316999356757819,-0.00875986666675654,25.456
2000-03-01,0.00279363296051116,0.00327493504804011,0.00491895041452128,0.0117535756423806,0.011593442864605,0.00379000466691171,0.00217533433724348,0.00112958442691191,-0.00371263713995695,-0.00337123693263042,-0.00380511428231056,0.0136958447575681,0.00590489752149459,0.0104125442439162,0.00300975574616658,0.00635632335283365,-0.094757739268017,0.0306186292228379,0.183800000000005,-94,0.004015255,-0.000154445575791584,0.00075375325102911,-0.0999999999999996,0.0999999999999996,0.0654022033562232,-0.070974810321685,0.00918842605440595,-0.00747946643129271,0.0266682470821609,-0.0668674721746392,0.00359318291588906,0.00389342260899106,-0.000194988788762451,0.0119638086025446,0.000983028384595741,0.00184162114664943,-0.000466309171423873,0.00352380335203151,0.00183837661886344,0.00265299208471426,0.00167647939229099,-0.000643624917628927,0.00648410284943601,40.9,-0.3,41.4,7.38025578842646,5.01063529409626,5.74300318780948,6.67582322163485,5.85507192220243,7.40913644392013,5.15905529921453,5.90263333340137,6.57228254269401,5.98141421125448,0.018352990866461,0.0437202813052764,0.0784655328218804,0.00348656947994108,0.00368377775694917,-0.02,0.0111112366187029,0.003735612753891,0.000690018367339285,0.0389591429258918,-0.0100195045998741,-0.0138626749105109,-0.00350545383309342,0.0100992900748667,-0.00123949820130331,5.47229999999926e-05,0.037686192447989,0.039444162529251,-0.0379109399999999,0.00937009597265304,0.119999999999999,0.13,0.140000000000001,0.13,0,-0.18,-0.26,0,0.0800000000000001,0.18,-0.16,0,0.37,0.65,0.41,1.83,2.52,0.00373976153048083,0.0174634561786344,-0.0285708684084351,-0.0126420753490693,0.00659343047983191,-0.00519041789059038,-0.00670276604546149,-0.00163085622834469,-0.0189463103294907,-0.058579707529367,-0.0307720415949699,0.00173897154122571,0.00153080577586984,0.0176984542917538,0.00115251094005053,0.00399508258688464,0.00478978552813025,0.000511254006571704,0.00231418699962749,0.00179924241474083,0.00299795226809518,0.00116125791499311,0.00471766651470862,0.00546616433106717,-0.00119967834614876,-0.000673055277245815,-0.000605916358802805,0.00141192946217217,-4.2,-0.029803435982684,-0.001179017342821,0.0169522424259654,24.7678
2000-04-01,0.00543583350725285,0.00493915642310583,-0.000295483599598079,0.00827641107343347,-0.0151804876965862,0.00621387644055016,0.00802489511987492,0.00805618980099343,0.00836216576487203,0.0128363816558563,0.00656881674628629,0.0110057010903972,0.00385663205537767,0.00811910698816476,0.000370451273294492,0.00619921013973457,0.059836616446364,-0.0296505709313601,0.173000000000002,34,0.049429498,0.00222311924230212,0.00415373027146693,-0.2,-0.299999999999999,-0.102168174558853,0.0353042731849662,-0.039647633539114,-0.00602411460338104,-0.0755379056671526,-0.0115311975991883,0.0022164542783738,-0.000688356676908697,0.00757652968667877,-0.00249908252078868,-0.000231213873862046,-0.000276027052402483,-0.000155484723940447,0.00288662498250325,0.00294202141711253,-0.00195949318596966,0.00554192240842788,-0.000257566002710874,0.00332250215357455,41.1,0.2,41.7,7.39387829010776,4.95582705760126,5.93224518744801,6.54678541076052,6.01615715969835,7.37588214821501,5.11799381241676,5.84932477994686,6.53378883793334,5.97888576490112,0.00322707183906523,0.01505294789267,0.0303963171117001,-0.000541774863750177,0.0059665251965999,0.01,0.00827988890045628,0.00523751705068953,0.0123754578529853,0.00415413778056895,0.0811134319097331,0.0748196248196248,-0.000693476499153078,-0.00199835312884211,-0.00136318945053393,0.000178370000000011,0.0131908496587476,0.000609453130780757,-0.016597086,-0.00783449277789172,0.17,0.12,-0.0300000000000002,-0.04,-0.0699999999999994,-0.24,-0.27,-0.04,0.0300000000000011,0.13,-0.36,-0.21,0.13,0.24,-0.03,1.62,2.38,0.00700083143807095,0.00126152661430545,-0.00642087681477488,0.00151793084613416,0.00552959049666518,-0.00802894611675686,-0.0102174126570791,-0.00781314629164953,-0.0365528719443322,-0.167709204149607,-0.0106689563495683,-0.00645008583351281,-0.00307751449905602,-0.0335301480656414,-0.00195479879736737,-0.0141435731322597,-0.00398947147199191,-0.00104271267126155,-0.00700562139648575,-0.00791627999311562,-0.00783989469163693,-0.00512818845038154,-0.003451707538491,-0.0167600119201783,-0.00131794246991923,0.0019725280904308,0.00170518543377973,0.00210596516500905,2.10000000000001,-0.000135344893342548,0.00868601664880764,-0.00481351055818902,29.8331
2000-05-01,0.00360313251619182,0.000841597838663333,0.00373208936183644,-0.0053210559258563,0.0012830913934927,0.00295405946207872,0.001604011660163,0.00344958184517541,0.00181556782971004,-0.00362539874254519,0.00405860076056896,0.00894283641899385,0.00471760739743488,0.00551898491073555,-0.00321368554744783,0.000159028592137567,0.0544133965957982,0.0024903012999955,-0.313500000000005,-355,-0.109260042,-0.00254612800145715,-0.00467324691317117,0.2,0.199999999999999,0.0212857859147313,0.0351473877656456,0.0495074024554025,0.0312293036337818,0.0708831261221698,0.0384628073452298,0.00164398335466132,-0.00166210639257613,0.00578928672125745,-0.00353878281420883,-0.00109899655333656,0.000368019141149034,-0.00358283738666643,0.00240382491437607,-0.00282723501534932,-0.00186169366297939,-0.00366497353910233,-0.000128807883221782,0.0164489155289065,40.7,-0.2,41.2,7.36201055125973,5.05624580534831,5.79605775076537,6.58892647753352,5.89164421182577,7.34148385236316,5.08759633523238,5.75890177387728,6.53813982376767,5.92157841964382,-0.00902837594706973,-0.0335649910813451,-0.0269746112530811,-0.00271720931486463,0.00553258191478889,0.01,-0.016924697468248,-0.0143610170532842,-0.00431221021818029,0.000854828223381787,0.00191522174498848,0.00465573852670627,0.00745988468294367,0.000102582226491066,0.00102024943705903,0.000309572999999994,-0.0297816332196952,-0.0367112674314098,0.0332182299999999,-0.0504000244859562,0.25,0.42,0.13,0.29,0.18,0.430000000000001,0.45,0.350000000000001,0.5,0.3,-0.48,-0.17,0.06,0.42,0.17,1.72,2.63,0.0306289350729516,0.0314972708997873,0.0251804046967266,-0.0474323049570887,0.0180805033279117,0.00364777401324279,0.00364564749384488,-6.07500751037549e-07,0.0504989649339214,0.261112273419107,0.0263890079099882,0.0023388399672104,0.0030739669132176,0.00915594302935485,0.00037853831954493,0.00403226352793862,0.00398184644053856,0.000511323558123777,0.00174638613209943,0.00243013395633618,0.00300788134749208,0.00167261742194214,0.00161489756107169,0.00229814957846664,0.00146604677335826,-0.00462504953956211,-0.00692077351922826,-0.00492834612583781,1.5,0.0247265594471386,-0.000153159407938475,-0.0024083549513163,29.429
2000-06-01,0.00280455242383226,0.00473504865957075,0.00213550972124033,0.00658910660939327,0.00744474966483288,0.000588049730754214,0.000110868037451972,0.00111033296504193,0.000811111010911247,-0.00390939691973724,0.00272586173297285,0.00125534626698531,0.00121824035800344,0.00810206181041728,-0.00493993023212003,0.00161655170573116,-0.00257872629326883,0.00142201509040607,-0.193200000000004,-97,-0.000496121000000072,0.0014246666198936,0.00226633134252019,0,-0.299999999999999,0.00583318784078379,-0.0862980593190388,-0.0646894759268983,-0.103247896037271,-0.0251981836046982,0.0305300641417201,-0.000333123872163554,0.00101380815269003,-0.00134783884850798,0.00118098626067642,0.00098336956586742,0.00330609172474183,-0.00296944814585309,-0.000642317578297025,0.000726674730312737,0.000118574731864385,0.000609578262830368,0.000128807883221782,-0.0123710955866674,40.7,0,41.3,7.35179986905778,4.96284463025991,5.68357976733868,6.61472560020376,5.92958914338989,7.36010397298915,5.07517381523383,5.76205138278018,6.5424719605068,5.99146454710798,0.014975899581394,0.152807600122939,0.122988959077864,0.053002060252636,0.00880070446998538,0,0.00755373767065937,0.00632128502335583,-0.0020548322809022,-0.00104226290758724,-0.0786664516228606,-0.0781577489219206,-0.0059807118688644,-0.00253829316484211,0.0122658332207868,0.00148566900000001,0.0301921254055832,0.0301249053174297,-0.0364244090000001,0.00700408718180734,0.260000000000001,0.0199999999999996,-0.0999999999999996,-0.13,-0.16,-0.390000000000001,-0.340000000000001,-0.32,-0.42,0.06,-0.84,-0.56,-0.36,-0.23,-0.43,1.14,1.95,-0.0254165371952189,-0.0458277153704759,-0.0204720690604256,0.000132529322306618,-0.0125813211339011,0.00726694105340009,0.0108973108891659,0.0093234684262633,0.0473390827611526,-0.0109059594564616,-0.0026188741764237,0.00407025469989275,-0.00231809259699478,0.0202022744919406,0.0011436549527275,0.00738010729762273,-0.0055723017620215,0.00204780085669487,0.00579240530798586,0.00544153853943197,0.0041871179004076,0.00255322038574501,-0.00322872434339327,0.0108772723509931,0.000782369080045697,0.00329055907309872,0.00115041705789221,0.00631310061743307,-4.3,-0.00650275227830655,0.00870523329776418,0.000993445893930911,24.3177
2000-07-01,0.00523475527799988,0.00577184332231084,0.000702314474199106,-0.00632175863309392,-0.00290082466642616,-0.00189845474743322,0.000183103324728151,-0.000228467335496418,-0.00422284991754029,-0.0146973908338603,-7.15376834596881e-05,0.00593350279719207,-0.00459260232261016,0.00398932075326996,-0.0130370050006912,0.000692154922887767,-0.0283296577631065,-0.00807249741613969,-0.262299999999996,100,0.00270314100000002,-0.00219750219193138,-0.00299117862551057,0,1.1,-0.0319113151958215,0.0397032857130419,0.0781829340298135,0.046003353262253,0.107272562129451,0.0136520891683283,0.00132426796804097,0.00182226862064461,0.00269386347246137,0.00235779655353241,0.00150210901200154,0.00201502174792978,0.000625880164383474,0.00120982016357019,0.000955347150254582,-0.00213649932901383,0.00172839387547441,0.000257566002710874,-0.000957992121932705,40.9,0,41.5,7.28824440102012,4.98360662170834,5.76519110278484,6.45519856334012,5.89164421182577,7.34083555412327,5.06890420222023,5.75890177387728,6.53813982376767,5.92692602597041,-0.00932662040577092,-0.149319633763461,-0.114735939388755,-0.000353548232313372,0.000945678062439725,0.01,0.00289972550475337,-7.67080025330102e-05,0.000757534801660853,0.00136454608129633,0.0669448585552597,0.066108019068061,-0.0047125082731565,-0.00330944767731545,-0.00676641632126618,0.000563701,0.00752313630831392,0.00536158858514302,-0.016708089,-0.0109604078932515,0.00999999999999979,-0.0499999999999998,0.27,0.0300000000000002,-0.0899999999999999,-0.12,-0.0499999999999998,-0.0199999999999996,-0.130000000000001,0,-0.58,-0.54,-0.46,-0.36,-0.49,1.11,1.81,0.00897782723471963,0.00601112954872146,0.0194652893769893,-0.00106072669717505,0.000541491823167373,-0.00727328366879831,-0.0116201154020228,-0.00622624315087972,-0.102783215026159,-0.167636606101096,0.0293357125885763,-0.0029247351269861,-9.57028808290517e-06,-0.0221285768388952,-0.000783262120643613,-0.00604410175488024,0.00159045532148294,-0.000532179561671065,-0.00464841258860993,-0.00364546201991267,-0.003009223640146,-0.000893256206098592,0.00128858502913776,-0.00658068726294925,0.000693600693804086,-1.07922760972379e-05,0.00458683333225141,-0.0035144083165477,1.89999999999999,0.0141522916254129,-0.00100746519562556,0.00302275440433331,22.66
2000-08-01,0.0053579803529491,0.00514587928479848,0.00511835700613084,0.000347179216774407,0.00105581920107589,-0.00269063284532045,-0.00508092001746796,-0.00545400539157281,-0.00485055298850146,-0.0031824072486657,-0.00552478609381168,-0.00485008712927382,0.000426106274518112,-0.00501482470589565,-0.00845853620119286,-0.00661241079109853,0.0183522696807188,0.00145775644773671,-0.840999999999994,-297,-0.066726469,0.00165735030492797,0.000959029038375192,0.0999999999999996,-0.5,0.0206029474669487,0.0371309805750464,0.0372713947972318,0.0601685214664531,0.015636423769755,0.0584287930072005,-4.53744526787148e-05,-0.00137651843597553,0.00153609861234028,0.000294334071293534,-0.00202259596820298,-0.0015567055934298,-0.00281955074009943,0.000260385185553602,0.00076362112832129,-0.00183492524894824,0.000889220225584353,0.00141542840333031,-0.0014387111631855,40.6,-0.100000000000001,41,7.34018683532012,4.96284463025991,5.6937321388027,6.55961523749324,5.97888576490112,7.34729970074316,5.04342511691925,5.72031177660741,6.52795791762255,6.01126717440416,-0.0261942996926923,-0.0028307271643655,0.0261390081715636,0.00387475710335039,0.00669370720496865,0.02,-0.00381088479664182,0.00216842828202957,0.00586048021724839,-0.00514327474222398,-0.0226861595806715,-0.0204608933979605,-0.00253681526231908,-0.00137745980294568,0.000175582999974999,0.000863188999999986,0.00842335111687564,-0.00636214422570625,-0.017519759,-0.0067877131356946,-0.04,-0.0499999999999998,0.13,0.0700000000000003,0.0999999999999996,-0.12,-0.22,-0.100000000000001,-0.0899999999999999,-0.01,-0.41,-0.43,-0.32,-0.44,-0.67,1.05,1.76,0.015754378261053,0.0374286293010064,-0.00121225081526255,-0.0124813901314756,0.00337769692202994,-0.00289697745263684,-0.00144874900065073,-0.00463499628072483,-0.0156792708334637,0.114465806325918,-0.0139573414174796,-0.00289939315900245,0.00309837583266948,-0.00651289808090638,0.00113207426590112,-0.00534938885620129,-6.35923779412906e-07,-0.00103504100813012,-0.00288467224522204,-0.00421451307732035,-0.00357817607851008,-0.00256020210821006,-0.00228685196314249,-0.00767830005305825,-0.000792256769700295,-1.07217150975281e-05,-0.00116546217671187,-4.3827942217689e-06,-1,-0.0160170439366407,-0.00249712356126253,-0.00917609195436953,20.4843
2000-09-01,0.000809173175383648,0.000848267490169974,0.00823351791377824,0.0107313093555934,0.0168225074357604,0.00392267666298984,0.00536590064961917,0.00743536422885249,0.00955435773110214,0.00282586066207724,0.0121313564891832,0.00882708893242956,0.00205008816208796,0.00543874170525971,-0.000214182866189461,0.00454578946180106,0.0290052492737853,0.0200964486662816,0.0521999999999991,167,0.0627568310000001,2.80670240559999e-05,0.00168887466803191,-0.2,-0.700000000000001,0.00820156911341741,-0.0808354148097754,-0.0775350939647517,-0.0617201121578717,-0.0930560227495256,-0.0409552301476594,0.00092976501786346,-0.00166244336311117,0.00878706704509113,0.00161729065612803,-0.00330272340081272,-0.0034884823773762,-0.0029848423700205,0.00152375318670295,-0.000267201070395018,-0.0026905082215638,0.00139761513887571,0.00282486063555432,-0.00490715888971849,40.6,0,41.1,7.3178761986265,5.03043792139244,5.7268477475872,6.49223983502047,5.95842469302978,7.35883089834235,5.12989871492307,5.71702770140622,6.56244409369372,5.96357934361845,0.041976914296006,0.0577349091792847,0.0738722031201746,0.0117310694589463,0.000164784253421146,-0.03,0.00254039913096538,0.00153318119949475,0.00218438431739099,0.0020557335064133,0.00245172687808237,0.00503672887353886,-0.00172223303364571,-0.00157607227707057,-0.00151274078672703,0.000719159000000011,-0.0117894990395682,-0.0236218897889495,0.00496684200000019,-0.0314440070243158,0.0199999999999996,-0.0200000000000005,-0.0899999999999999,-0.0899999999999999,-0.0499999999999998,-0.13,-0.0300000000000002,0.0700000000000003,0.0899999999999999,-0.05,-0.52,-0.54,-0.39,-0.59,-0.72,1.1,1.83,0.0157327534726477,0.0251632680828003,-0.0115664061152083,-0.0378488290408387,0.0024248967829969,0.0101182748657491,0.0122653666827262,0.0100216964933502,0.103364564221704,0.0342082146369669,0.0197167730460954,0.00519781707361755,0.00464397119445081,0.0220672292894593,-0.00115965023532727,0.0120241070595375,0.000797766296797953,-9.34251772122252e-06,0.00690021233651184,0.00780405361098513,0.00594496556920543,0.00435090772645452,0.00560966024025866,0.014815548181101,0.000362162489976114,-0.000661481674823161,-1.59090883271595e-05,0.000690321181879394,-0.5,-0.00739332416999616,0.00667626180631764,0.00619288052675682,22.3365
2000-10-01,0.00242484603279003,0.00268314118908464,-0.000617373410816136,-0.00766078510513246,-0.00223995765237817,-0.00342597925946997,-0.00509239603438871,-0.00576729011015242,-0.0106016994188574,-0.011460406888089,-0.010316366129584,0.000428326677021751,-0.00124322649154429,-0.00247917989508295,-0.000400591079738,-0.00365391799694414,-0.0129598820695227,-0.0263921734506702,-0.593400000000003,-32,0.00866472299999999,0.000729466259462797,0.00142345661141619,0,0.5,-0.0292049169861155,-0.0126802851759091,0.0357860797462255,0.0975662439310074,-0.0298529631496809,0.00266134554951414,-1.51112185680091e-05,-0.000162337662693801,0.00568937624169497,0.00102782477295982,-0.00075478274550278,0,-0.00204740602270981,1.85680332744909e-05,0.000763242290142685,-0.000153474928465513,0.000469786842863584,0.00128139433217811,0.000385746665664044,40.8,0,41.1,7.34536484041687,5.15329159449778,5.77455154554441,6.57228254269401,5.82600010738045,7.36327958696304,5.07517381523383,5.79909265446053,6.54391184556479,5.97126183979046,-0.00717766946707776,-0.0714565559395037,-0.132420103795827,-0.00253727385747382,0.00544119169201984,0.02,-0.000455186485584846,-0.00409178853147552,0.0015726645603209,0.00188067689076732,-0.0026325750565297,-0.0051945291378543,0.00346830765061767,-0.00622560959165153,-0.0018613398264069,0.000659645,-0.0545305280626005,-0.0600560160899004,0.0607015839999998,-0.0697222176724233,-0.00999999999999979,0.0499999999999998,0.11,0.0599999999999996,-0.12,-0.149999999999999,-0.0599999999999996,-0.0700000000000003,-0.00999999999999979,0.01,-0.4,-0.47,-0.5,-0.73,-0.77,1.04,1.83,0.0159029712114496,0.00900065514164938,0.0149147786800423,0.011788500708646,0.0174068218454225,-0.00435448020070694,-0.00579888888633828,-0.00463906185361118,-0.0298437428292013,-0.105661954324931,-0.0422184982699161,-0.00347119793963024,-0.00696326098554234,-0.0161972006127264,-0.000390256631507491,-0.0100073966224024,-0.000798403236024647,0.00100286016882745,-0.00517820179851025,-0.00600277668917482,-0.00416436125698372,-0.00292562916345496,-0.0033710381867067,-0.0121863853563937,0.000454236873429714,0.00323471221714788,-0.00114700477258678,0.00275853741373888,-1,0.0138792183686363,0.0141185868047522,-0.0185481111295713,28.214
